-0.355	 0.6808783568338758
-0.354	 0.6818011383791326
-0.353	 0.6827237095472835
-0.352	 0.6836460710277273
-0.351	 0.6845682235090791
-0.35	 0.6854901676791724
-0.349	 0.6864119042250642
-0.348	 0.6873334338330385
-0.347	 0.6882547571886104
-0.346	 0.6891758749765298
-0.345	 0.6900967878807857
-0.344	 0.69101749658461
-0.34299999999999997	 0.6919380017704807
-0.34199999999999997	 0.6928583041201269
-0.34099999999999997	 0.6937784043145325
-0.33999999999999997	 0.6946983030339393
-0.33899999999999997	 0.6956180009578515
-0.33799999999999997	 0.6965374987650393
-0.33699999999999997	 0.6974567971335434
-0.33599999999999997	 0.6983758967406778
-0.33499999999999996	 0.6992947982630348
-0.3342324142741181	 0.7
-0.33399999999999996	 0.7002135023764877
-0.33299999999999996	 0.7011320097561955
-0.33199999999999996	 0.7020503210766065
-0.33099999999999996	 0.7029684370114619
-0.32999999999999996	 0.7038863582338001
-0.32899999999999996	 0.7048040854159594
-0.32799999999999996	 0.7057216192295835
-0.327	 0.7066389603456238
-0.326	 0.7075561094343442
-0.325	 0.7084730671653241
-0.324	 0.7093898342074626
-0.323	 0.7103064112289825
-0.322	 0.7112227988974332
-0.321	 0.7121389978796957
-0.32	 0.7130550088419851
-0.319	 0.7139708324498554
-0.318	 0.7148864693682021
-0.317	 0.7158019202612674
-0.316	 0.7167171857926425
-0.315	 0.7176322666252727
-0.314	 0.7185471634214589
-0.313	 0.7194618768428643
-0.312	 0.7203764075505158
-0.311	 0.7212907562048085
-0.31	 0.7222049234655098
-0.309	 0.723118909991762
-0.308	 0.7240327164420868
-0.307	 0.7249463434743889
-0.306	 0.7258597917459597
-0.305	 0.7267730619134807
-0.304	 0.7276861546330268
-0.303	 0.7285990705600713
-0.302	 0.729511810349488
-0.301	 0.7304243746555558
-0.3	 0.7313367641319617
-0.299	 0.7322489794318053
-0.298	 0.7331610212076016
-0.297	 0.7340728901112848
-0.296	 0.7349845867942123
-0.295	 0.7358961119071676
-0.294	 0.736807466100365
-0.293	 0.7377186500234522
-0.292	 0.7386296643255137
-0.291	 0.7395405096550759
-0.29	 0.7404511866601091
-0.289	 0.7413616959880319
-0.288	 0.7422720382857143
-0.287	 0.7431822141994818
-0.286	 0.7440922243751187
-0.285	 0.7450020694578713
-0.284	 0.745911750092452
-0.283	 0.7468212669230432
-0.282	 0.7477306205932992
-0.28099999999999997	 0.748639811746352
-0.27999999999999997	 0.7495488410248126
-0.27899999999999997	 0.7504577090707765
-0.27799999999999997	 0.7513664165258258
-0.27699999999999997	 0.7522749640310338
-0.27599999999999997	 0.7531833522269672
-0.27499999999999997	 0.7540915817536912
-0.27399999999999997	 0.7549996532507718
-0.27299999999999996	 0.7559075673572798
-0.27199999999999996	 0.756815324711794
-0.27099999999999996	 0.7577229259524054
-0.26999999999999996	 0.7586303717167201
-0.26899999999999996	 0.7595376626418626
-0.26799999999999996	 0.7604447993644797
-0.26699999999999996	 0.7613517825207443
-0.26599999999999996	 0.7622586127463579
-0.26499999999999996	 0.763165290676555
-0.264	 0.764071816946106
-0.263	 0.7649781921893213
-0.262	 0.7658844170400573
-0.261	 0.7667904921317067
-0.26	 0.7676964180972228
-0.259	 0.7686021955691085
-0.258	 0.769507825179424
-0.257	 0.7704133075597897
-0.256	 0.7713186433413893
-0.255	 0.7722238331549743
-0.254	 0.7731288776308668
-0.253	 0.7740337773989627
-0.252	 0.7749385330887357
-0.251	 0.7758431453292401
-0.24999999999999997	 0.7767476147491151
-0.24899999999999997	 0.7776519419765874
-0.248	 0.7785561276394747
-0.247	 0.7794601723651897
-0.246	 0.7803640767807432
-0.245	 0.7812678415127472
-0.244	 0.7821714671874186
-0.243	 0.783074954430583
-0.242	 0.7839783038676769
-0.241	 0.7848815161237529
-0.24	 0.7857845918234811
-0.239	 0.7866875315911545
-0.238	 0.7875903360506903
-0.237	 0.788493005825635
-0.236	 0.7893955415391671
-0.235	 0.7902979438141008
-0.23399999999999999	 0.7912002132728884
-0.23299999999999998	 0.792102350537625
-0.23199999999999998	 0.7930043562300512
-0.23099999999999998	 0.7939062309715563
-0.22999999999999998	 0.7948079753831825
-0.22899999999999998	 0.7957095900856271
-0.22799999999999998	 0.796611075699247
-0.22699999999999998	 0.797512432844061
-0.22599999999999998	 0.7984136621397542
-0.22499999999999998	 0.7993147642056807
-0.22423946396740657	 0.8
-0.22399999999999998	 0.8002157396608672
-0.22299999999999998	 0.8011165891240163
-0.22199999999999998	 0.80201731321351
-0.22099999999999997	 0.8029179125474126
-0.21999999999999997	 0.8038183877434749
-0.21899999999999997	 0.8047187394191363
-0.21799999999999997	 0.8056189681915299
-0.21699999999999997	 0.8065190746774838
-0.21599999999999997	 0.8074190594935263
-0.215	 0.808318923255888
-0.214	 0.8092186665805061
-0.213	 0.8101182900830265
-0.212	 0.8110177943788084
-0.211	 0.811917180082927
-0.21	 0.8128164478101773
-0.209	 0.8137155981750764
-0.208	 0.8146146317918682
-0.207	 0.8155135492745258
-0.206	 0.8164123512367553
-0.205	 0.8173110382919989
-0.204	 0.8182096110534383
-0.20299999999999999	 0.8191080701339979
-0.20199999999999999	 0.8200064161463485
-0.20099999999999998	 0.8209046497029101
-0.19999999999999998	 0.8218027714158562
-0.19899999999999998	 0.8227007818971158
-0.19799999999999998	 0.8235986817583776
-0.19699999999999998	 0.8244964716110933
-0.19599999999999998	 0.8253941520664807
-0.19499999999999998	 0.8262917237355272
-0.19399999999999998	 0.8271891872289924
-0.19299999999999998	 0.828086543157413
-0.19199999999999998	 0.8289837921311047
-0.19099999999999998	 0.829880934760166
-0.18999999999999997	 0.8307779716544814
-0.18899999999999997	 0.8316749034237253
-0.18799999999999997	 0.8325717306773648
-0.18699999999999997	 0.8334684540246626
-0.18599999999999997	 0.8343650740746817
-0.18499999999999997	 0.8352615914362871
-0.184	 0.8361580067181503
-0.183	 0.8370543205287522
-0.182	 0.8379505334763866
-0.181	 0.8388466461691632
-0.18	 0.8397426592150108
-0.179	 0.8406385732216816
-0.178	 0.8415343887967537
-0.177	 0.8424301065476342
-0.176	 0.8433257270815634
-0.175	 0.844221251005617
-0.174	 0.8451166789267113
-0.173	 0.8460120114516039
-0.172	 0.8469072491868996
-0.17099999999999999	 0.8478023927390521
-0.16999999999999998	 0.8486974427143675
-0.16899999999999998	 0.8495923997190085
-0.16799999999999998	 0.8504872643589969
-0.16699999999999998	 0.8513820372402173
-0.16599999999999998	 0.8522767189684206
-0.16499999999999998	 0.8531713101492262
-0.16399999999999998	 0.8540658113881274
-0.16299999999999998	 0.8549602232904928
-0.16199999999999998	 0.8558545464615708
-0.16099999999999998	 0.856748781506492
-0.15999999999999998	 0.8576429290302738
-0.15899999999999997	 0.8585369896378225
-0.15799999999999997	 0.8594309639339374
-0.15699999999999997	 0.8603248525233137
-0.15599999999999997	 0.8612186560105466
-0.15499999999999997	 0.8621123750001334
-0.15399999999999997	 0.8630060100964781
-0.15299999999999997	 0.8638995619038938
-0.15199999999999997	 0.864793031026607
-0.151	 0.8656864180687597
-0.15	 0.866579723634414
-0.149	 0.8674729483275551
-0.148	 0.8683660927520939
-0.147	 0.869259157511871
-0.146	 0.8701521432106608
-0.145	 0.8710450504521734
-0.144	 0.8719378798400585
-0.143	 0.8728306319779094
-0.142	 0.8737233074692656
-0.141	 0.8746159069176165
-0.13999999999999999	 0.8755084309264048
-0.13899999999999998	 0.8764008800990299
-0.13799999999999998	 0.8772932550388508
-0.13699999999999998	 0.8781855563491903
-0.13599999999999998	 0.8790777846333377
-0.13499999999999998	 0.8799699404945526
-0.13399999999999998	 0.880862024536068
-0.13299999999999998	 0.8817540373610938
-0.13199999999999998	 0.8826459795728201
-0.13099999999999998	 0.8835378517744212
-0.12999999999999998	 0.8844296545690582
-0.12899999999999998	 0.8853213885598825
-0.12799999999999997	 0.8862130543500396
-0.12699999999999997	 0.8871046525426726
-0.12599999999999997	 0.8879961837409246
-0.12499999999999999	 0.8888876485479437
-0.12399999999999999	 0.889779047566885
-0.12299999999999998	 0.8906703814009146
-0.12199999999999998	 0.8915616506532135
-0.12099999999999998	 0.8924528559269798
-0.11999999999999998	 0.8933439978254333
-0.11899999999999998	 0.8942350769518187
-0.11799999999999998	 0.8951260939094083
-0.11699999999999998	 0.896017049301506
-0.11599999999999998	 0.8969079437314512
-0.11499999999999998	 0.8977987778026214
-0.11399999999999998	 0.8986895521184357
-0.11299999999999998	 0.8995802672823594
-0.11252874603653762	 0.9
-0.11199999999999999	 0.9004709238979056
-0.11099999999999999	 0.9013615225686404
-0.10999999999999999	 0.9022520638981852
-0.10899999999999999	 0.903142548490221
-0.10799999999999998	 0.9040329769484908
-0.10699999999999998	 0.9049233498768046
-0.10599999999999998	 0.9058136678790413
-0.10499999999999998	 0.906703931559153
-0.10399999999999998	 0.907594141521169
-0.10299999999999998	 0.9084842983691981
-0.10199999999999998	 0.9093744027074326
-0.10099999999999998	 0.9102644551401521
-0.09999999999999998	 0.911154456271727
-0.09899999999999998	 0.9120444067066212
-0.09799999999999998	 0.9129343070493969
-0.09699999999999998	 0.9138241579047165
-0.09599999999999997	 0.914713959877348
-0.09499999999999999	 0.9156037135721671
-0.09399999999999999	 0.9164934195941611
-0.09299999999999999	 0.9173830785484325
-0.09199999999999998	 0.9182726910402029
-0.09099999999999998	 0.9191622576748159
-0.08999999999999998	 0.9200517790577412
-0.08899999999999998	 0.9209412557945775
-0.08799999999999998	 0.921830688491057
-0.08699999999999998	 0.9227200777530481
-0.08599999999999998	 0.9236094241865593
-0.08499999999999998	 0.9244987283977432
-0.08399999999999998	 0.9253879909928987
-0.08299999999999998	 0.9262772125784767
-0.08199999999999998	 0.927166393761082
-0.08099999999999997	 0.9280555351474771
-0.07999999999999999	 0.9289446373445869
-0.07899999999999999	 0.9298337009595008
-0.07799999999999999	 0.9307227265994774
-0.07699999999999999	 0.9316117148719478
-0.07599999999999998	 0.9325006663845193
-0.07499999999999998	 0.9333895817449787
-0.07399999999999998	 0.9342784615612958
-0.07299999999999998	 0.9351673064416284
-0.07199999999999998	 0.9360561169943241
-0.07099999999999998	 0.9369448938279251
-0.06999999999999998	 0.9378336375511716
-0.06899999999999998	 0.9387223487730053
-0.06799999999999998	 0.9396110281025735
-0.06699999999999998	 0.9404996761492317
-0.06599999999999998	 0.9413882935225494
-0.06499999999999997	 0.9422768808323109
-0.06399999999999997	 0.9431654386885219
-0.06299999999999999	 0.9440539677014109
-0.06199999999999998	 0.9449424684814345
-0.06099999999999998	 0.94583094163928
-0.059999999999999984	 0.9467193877858701
-0.05899999999999998	 0.947607807532366
-0.05799999999999998	 0.9484962014901703
-0.05699999999999998	 0.9493845702709337
-0.05599999999999998	 0.9502729144865549
-0.05499999999999998	 0.9511612347491872
-0.05399999999999998	 0.9520495316712411
-0.05299999999999998	 0.9529378058653896
-0.05199999999999998	 0.953826057944565
-0.05099999999999998	 0.9547142885219778
-0.04999999999999998	 0.9556024982111052
-0.04899999999999998	 0.9564906876256943
-0.04799999999999998	 0.9573788573797881
-0.04699999999999998	 0.9582670080877017
-0.04599999999999998	 0.9591551403640413
-0.04499999999999998	 0.9600432548237045
-0.043999999999999984	 0.9609313520818846
-0.04299999999999998	 0.961819432754074
-0.04199999999999998	 0.9627074974560684
-0.04099999999999998	 0.9635955468039707
-0.03999999999999998	 0.964483581414194
-0.03899999999999998	 0.9653716019034673
-0.03799999999999998	 0.9662596088888371
-0.03699999999999998	 0.9671476029876737
-0.035999999999999976	 0.9680355848176724
-0.03499999999999998	 0.9689235549968604
-0.03399999999999998	 0.9698115141435982
-0.03299999999999998	 0.9706994628765852
-0.03199999999999998	 0.9715874018148623
-0.03099999999999998	 0.972475331577817
-0.029999999999999978	 0.9733632527851872
-0.02899999999999998	 0.974251166057064
-0.02799999999999998	 0.9751390720138974
-0.02699999999999998	 0.976026971276499
-0.02599999999999998	 0.9769148644660461
-0.02499999999999998	 0.9778027522040871
-0.02399999999999998	 0.9786906351125432
-0.02299999999999998	 0.9795785138137143
-0.021999999999999978	 0.9804663889302824
-0.02099999999999998	 0.9813542610853185
-0.01999999999999998	 0.982242130902274
-0.01899999999999998	 0.9831299990050053
-0.01799999999999998	 0.9840178660177634
-0.01699999999999998	 0.9849057325652013
-0.01599999999999998	 0.9857935992723788
-0.014999999999999979	 0.9866814667647662
-0.01399999999999998	 0.9875693356682481
-0.01299999999999998	 0.9884572066091287
-0.01199999999999998	 0.9893450802141345
-0.010999999999999979	 0.9902329571104193
-0.00999999999999998	 0.991120837925568
-0.00899999999999998	 0.9920087232876017
-0.00799999999999998	 0.9928966138249796
-0.006999999999999979	 0.9937845101666062
-0.005999999999999979	 0.9946724129418325
-0.004999999999999979	 0.9955603227804635
-0.003999999999999979	 0.9964482403127584
-0.0029999999999999792	 0.997336166169439
-0.0019999999999999792	 0.9982241009816906
-0.0009999999999999792	 0.9991120453811682
0	 1
0	 1
0.	 1.
0.01	 1.0088802476539478
0.02	 1.017762215849176
0.03	 1.0266465431750909
0.04	 1.0355338708173665
0.05	 1.0444248416555297
0.06	 1.053320099488459
0.07	 1.0622202883738376
0.08	 1.0711260520690642
0.09	 1.0800380335624618
0.1	 1.0889568746848068
0.11	 1.097883215792281
0.12	 1.106817695512896
0.13	 1.115760950549307
0.14	 1.124713615531698
0.15	 1.13367632291511
0.16	 1.1426497029161975
0.17	 1.151634383484953
0.18	 1.1606309903074257
0.19	 1.1696401468359072
0.2	 1.1786624743434462
0.21	 1.1876985919999061
0.22	 1.1967491169670992
0.23	 1.2058146645107901
0.24	 1.2148958481276715
0.25	 1.223993279685542
0.26	 1.2331075695752167
0.27	 1.2422393268728207
0.28	 1.251389159511293
0.29	 1.260557674460076
0.3	 1.2697454779120905
0.31	 1.2789531754772097
0.32	 1.2881813723815558
0.33	 1.29743067367203
0.34	 1.3067016844255712
0.35000000000000003	 1.3159950099627167
0.36	 1.3253112560651008
0.37	 1.3346510291965938
0.38	 1.3440149367278318
0.39	 1.3534035871639398
0.4	 1.3628175903753041
0.41000000000000003	 1.3722575578312717
0.42	 1.3817241028367078
0.43	 1.3912178407713707
0.44	 1.4007393893320916
0.45	 1.4102893687777762
0.46	 1.4198684021772738
0.47000000000000003	 1.4294771156601787
0.48	 1.4391161386706544
0.49	 1.4487861042243921
0.5	 1.4584876491688286
0.51	 1.4682214144467765
0.52	 1.4779880453636278
0.53	 1.4877881918583165
0.54	 1.4976225087782344
0.55	 1.5074916561583178
0.56	 1.5173962995045298
0.5700000000000001	 1.5273371100819855
0.58	 1.5373147652079775
0.59	 1.5473299485501768
0.6	 1.5573833504302947
0.61	 1.567475668133514
0.62	 1.5776076062240059
0.63	 1.5877798768668674
0.64	 1.597993200156835
0.65	 1.6082483044541347
0.66	 1.6185459267278615
0.67	 1.6288868129072889
0.68	 1.6392717182415275
0.6900000000000001	 1.649701407667979
0.7000000000000001	 1.6601766561900444
0.71	 1.6706982492645717
0.72	 1.681266983199551
0.73	 1.6918836655625813
0.74	 1.702549115600677
0.75	 1.7132641646719635
0.76	 1.724029656689946
0.77	 1.7348464485808863
0.78	 1.7457154107550488
0.79	 1.7566374275924772
0.8	 1.7676133979440547
0.81	 1.7786442356486243
0.8200000000000001	 1.7897308700669854
0.8300000000000001	 1.800874246633635
0.84	 1.8120753274271513
0.85	 1.8233350917601856
0.86	 1.8346545367900569
0.87	 1.8460346781510242
0.88	 1.8574765506093467
0.89	 1.8689812087423208
0.9	 1.8805497276425411
0.91	 1.8921832036487098
0.92	 1.9038827551043878
0.93	 1.9156495231461714
0.9400000000000001	 1.9274846725228587
0.9500000000000001	 1.9393893924472718
0.96	 1.9513648974824631
0.97	 1.9634124284642693
0.98	 1.9755332534620411
0.99	 1.9877286687797964
1	 2
1	 2
1.	 2.
1.1	 2.12720175811551
1.2	 2.263668145881466
1.3	 2.4111902326184897
1.4	 2.571869767532947
1.5	 2.748201236655484
1.6	 2.9431954486194156
1.627234344031889	 3
1.7	 3.160552229398675
1.8	 3.404902289831157
1.9000000000000001	 3.6821533909235513
2	 4
2.	 4.
2.1	 4.3686930935571215
2.2	 4.802108983788959
2.240470260708094	 5
2.3000000000000003	 5.319129762699436
2.4	 5.9457951849770305
2.407762789131748	 6
2.5	 6.718789059372942
2.531449424890705	 7
2.6	 7.691129309658493
2.6272343440318893	 8
2.7	 8.941719127323957
2.7040656265515803	 9
2.767392378300488	 10
2.8	 10.591993889306604
2.9	 12.836263372523828
3.	 16.
3.1	 20.658922337207986
3.2	 27.898371078923052
3.3	 39.92248895403344
3.4	 61.640009751560626
3.5	 105.33120228908027
3.6	 206.6619974871602
3.7	 491.7288282551058
3.8	 1543.50440969138
3.9	 7313.07971446614
4.	 65536.
4.1	 1.6555995572692822*^6
4.2	 2.5017650721631023*^8
4.3	 1.0419974993739374*^12
4.4	 3.5932866859753303*^18
4.5	 5.103303161741912*^31
4.6	 1.6272722088772102*^62
4.7	 1.0595636177090697*^148
4.8	 4.376488148409969298667609693198`12.871286554825204*^464
4.9	 2.85992560552838790291328`12.249664001773292*^2201
5	 2.0035299304068464649790723516`15.954589770191005*^19728
5.	 2.0035299304038014791138631247`11.297284378522168*^19728
5.1	 1.34136213582035384461154`9.894809007553624*^498385
5.2	 7.6305497277335295`7.550190666647434*^75310632
5.3	 Overflow[]
5.4	 Overflow[]
5.5	 Overflow[]
5.6	 Overflow[]
5.7	 Overflow[]
5.8	 Overflow[]
5.9	 Overflow[]
6.	 Overflow[]
