# x0, imag(x0), z0, imag(z0), xk, zk, Derivative[zk][Derivative[xk][SuperExp][x0]][z0], imag(_), comment

# EGF: SuperLog[E][z]
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x46,-0x1.c230946ec50f1d4d44bb218354e7p+285,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x47,+0x1.5826d097ad1049e8e1024a2e3e77p+289,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x48,+0x1.7156326521f314f59b4b9d487d9bp+296,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x49,-0x1.5acd8266b704277d4854150d35e6p+302,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x4a,+0x1.d148c7297d2613391940822f4166p+304,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x4b,+0x1.6d4a4731d82a56bdca1691969c9fp+313,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x4c,-0x1.2612839811c6a59fbfbebb31438fp+319,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x4d,-0x1.c7fd41ca74e3131acdb8deddaf5cp+320,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x4e,+0x1.89b19de7d474c8fc1a1608576630p+330,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x4f,-0x1.0fdd86d670b74b807fbca3f2f1c3p+336,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x50,-0x1.ddfdb1345d110beb65d44a6e10f3p+339,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x51,+0x1.cec26fbd2d1c23d104a2acb60fc5p+347,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x52,-0x1.0e9576131432fd594ea2b8753a3ap+353,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x53,-0x1.ecd934339ffa9bc87ae4ae671c4dp+357,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x54,+0x1.284300099ce268dd90c393331e0fp+365,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x55,-0x1.1c8a479f1099d25ce421fac72ab0p+370,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x56,-0x1.cb5c4a7ae8aa09338d4ae3b03a9ep+375,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x57,+0x1.9c2e67447aa0285bc8a3b1a31691p+382,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x58,-0x1.31da8bf2bb93925f3d34f89a246ep+387,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x59,-0x1.ad534061efafda0e240ec8e0fdafp+393,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x5a,+0x1.367587bab50f2dfa4e28a2b7eacap+400,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x5b,-0x1.37bce45c430b8f022f3ef11b17bbp+404,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x5c,-0x1.a0e1997e0a2cea7268aed2299230p+411,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x5d,+0x1.f81bdf059912412894d153902ee8p+417,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x5e,-0x1.c7172e4e06ad7ea6318444ad151ap+420,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x5f,-0x1.aaf19280b458f089f5cd045f0709p+429,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x60,+0x1.b69fbc649152555c0b438e4dc0f9p+435,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x61,+0x1.7af4a7b32b8687a8abd5ba309bc7p+437,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x62,-0x1.d04d395d8822a4fea1cc12bcea5ep+447,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x63,+0x1.95ebab74d557793f6e9c608e2f0dp+453,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x64,+0x1.b03a0e25fedfed8ed78d638df24ep+457,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x65,-0x1.0cd0ab59dae5b06ea1b89546363fp+466,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x66,+0x1.8b465c1bb7c655c8489d52f00135p+471,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x67,+0x1.b5b353f504ab2a040ac2d77df52fp+476,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x68,-0x1.4b93b75fb07d0c0daec63b57749ap+484,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x69,+0x1.8e38faaf9ca9bb6c861a9fd1e802p+489,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x6a,+0x1.853c432c8f091d660e3624561920p+495,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x6b,-0x1.b3396de71e6b22b441b362135284p+502,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x6c,+0x1.92770720109221ffff4eca952091p+507,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x6d,+0x1.536f61b02e63fcbba6f0d77d1eaap+514,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x6e,-0x1.2f4ae6f3987a1c3fe2df60ee5727p+521,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x6f,+0x1.7c1286dee5c1a541a7caca7b8bd2p+525,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x70,+0x1.2d847cb00b37ffa6c754584d21e7p+533,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x71,-0x1.bf5d812141c36ff697a4e8052f57p+539,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x72,+0x1.0262f5f9ea4f4a7cbc13b27135f7p+543,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x73,+0x1.156720fc13e0a4baf71227b39e2ap+552,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x74,-0x1.5b93e5903bd597bfc80ba1451cf4p+558,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x75,-0x1.3abd92ddd09970ae098d070b773ap+560,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x76,+0x1.0a750960137a540b009c9453c85ep+571,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x77,-0x1.1aa37412f34e83850b25c2e93339p+577,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x78,-0x1.5d5badfb03c3745d057d44b0288dp+581,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x79,+0x1.0c398e30ca081492d0fa03e7028bp+590,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x7a,-0x1.dc74cc28177a059f55cd9c0cb131p+595,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x7b,-0x1.3459eae79bdce7accd2f9cb12e1dp+601,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x7c,+0x1.1b593b9314a683149a273dc3ed91p+609,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x7d,-0x1.99c3837a0b4c5cf735cd8c5cccb1p+614,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x7e,-0x1.d35f6c7e55f5689a6cf68e0f0036p+620,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x7f,+0x1.3a0e7b44381eac41d9be5e6daf7cp+628,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x80,-0x1.5d3678427963523800a0109948afp+633,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x81,-0x1.55d2d30fec48d803b2aec7fa276cp+640,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x82,+0x1.6cb5517abcf8b5d9175bdfe5c736p+647,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x83,-0x1.13a24ccabe25b3d2c3a816584cd6p+652,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x84,-0x1.f6410c0a4840e6c28e0cf1ceebc6p+659,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x85,+0x1.ba9b4e408990ed14310dd5c6a967p+666,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x86,-0x1.3bfc6807642b830d3e0cfb0a7209p+670,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x87,-0x1.794e957da267a07490cbba89d91ap+679,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x88,+0x1.17919ffc0c1a247d8499073cfa0cp+686,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x89,+0x1.f77b0ce01784fedfba0ef2be14edp+687,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x8a,-0x1.24668fcfb721d6d9f5553ed23072p+699,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x8b,+0x1.6d7e5a53f5ec3811da982ad37ec0p+705,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x8c,+0x1.fd27b44a2fdac813d1b7736a7bc7p+709,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x8d,-0x1.d59aeaf6cc1bc98288f4a21b2df9p+718,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x8e,+0x1.ea11c79ab79b780a2aea69fddd83p+724,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x8f,+0x1.68ae9053d89771fb824708615097p+730,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x90,-0x1.8783f3e5da8476d3b3e9751c225ep+738,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x91,+0x1.4bfc4cf490ae5fc23343adefa04ep+744,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x92,+0x1.ae8a621a1fb0612716b1587f8808p+750,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x93,-0x1.53005944bb37f32e65b9c37d149cp+758,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x94,+0x1.b9f24a581b0d155f09d285bec3bep+763,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x95,+0x1.e9de39ebea9766569e398301b232p+770,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x96,-0x1.30927adf684c22fdbd4fb271f385p+778,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x97,+0x1.0ef3412bd14cc03e64344804e2a6p+783,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x98,+0x1.15045c969ffce0fff7be0af867e1p+791,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x99,-0x1.1b55ee3aaa0662f3d7d6e28c4fdcp+798,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x9a,+0x1.e789cf7dd0eb761b15fdc6f23ceap+801,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x9b,+0x1.3d4f5b6d32c1f8fdd16a359cca15p+811,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x9c,-0x1.0ff8f5464391e3259d4f7c3ed9f4p+818,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x9d,-0x1.cdeee82b70f0f9fa50398aee32c0p+819,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x9e,+0x1.739a5ac184392d175ee512890adbp+831,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0x9f,-0x1.0bee4daff021c7b78e27b78cb1adp+838,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xa0,-0x1.9b8b74ed5bb77d4b83ffadd612a1p+842,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xa1,+0x1.bf201f81e42b6edbb93418820f36p+851,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xa2,-0x1.0c9a600a1e0fd7210d58c8a07846p+858,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xa3,-0x1.b899c3b3d60a6657f417ae48ebb8p+863,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xa4,+0x1.150896c965bf7babc565fb555138p+872,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xa5,-0x1.0e2502a1e67d8c51ef2289ef598ep+878,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xa6,-0x1.86bf4ec8d217029d3ae89c262a99p+884,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xa7,+0x1.61cba36a20ac8cd6d05cb48afdc5p+892,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xa8,-0x1.0954eea1532824ce2c4743a190c1p+898,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xa9,-0x1.46fe25499d1addc1eaeeaab1d787p+905,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xaa,+0x1.d161056f4a406a722909d936e05bp+912,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xab,-0x1.de73e085a580ec72fc555f95ed5ap+917,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xac,-0x1.0dc1833383a033edc295455dd3e7p+926,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xad,+0x1.3ab2961b9e5e6b5936751ae938b2p+933,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xae,-0x1.3ffd12ce9e2be41fd9731ca60dbdp+937,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xaf,-0x1.bf6868d63ed549e2aa9db78b39d9p+946,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xb0,+0x1.b437b855eeafd25364ab44e6c8ebp+953,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xb1,+0x1.4828809f27e17a13ffea5bdc50c6p+955,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xb2,-0x1.78b1fc190a1acab551ccdc4bc248p+967,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xb3,+0x1.344edeaa757729cdb10c83523530p+974,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xb4,+0x1.00ae9d9a884c0552e2241e3244ccp+979,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xb5,-0x1.43b60349b2f2efea30bafe44858ep+988,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xb6,+0x1.b8d814e37fcc80a53954795e0a40p+994,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xb7,+0x1.8caf89c3ef2f8e525d59f2668c70p+1000,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xb8,-0x1.1caf978bd044904509081655a0adp+1009,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xb9,+0x1.3a78e0da7c0e9bb2be3e4c9c16dep+1015,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xba,+0x1.f3d91f38ec11246e8fd2a3effd8dp+1021,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xbb,-0x1.007877f0fdf6da09a66051025fe9p+1030,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xbc,+0x1.b42c4f278b158f5d2926fed35bd3p+1035,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xbd,+0x1.269e881d92480d37c8114801f8a6p+1043,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xbe,-0x1.d93727806be91e55999b30cf2e56p+1050,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xbf,+0x1.151d8038d4c667de21f7589e03c1p+1056,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xc0,+0x1.540eaaa9b894c791794a9febe1a9p+1064,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xc1,-0x1.be60c70e1a54dc77ffef229d5f2ep+1071,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xc2,+0x1.0815ae600d0ec52825811e9535adp+1076,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xc3,+0x1.882e13ae769b878a2158204c4644p+1085,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xc4,-0x1.ad46aed114e3d3942f1f5ccbd68ep+1092,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xc5,-0x1.05e1cafe7a2b84f53aa9ff33891bp+1094,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xc6,+0x1.c8a09d94096d6720e09f5c504677p+1106,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xc7,-0x1.a2e00959bbc868bfd7532d66318bp+1113,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xc8,-0x1.74e86e14785417a2b8a432f0c22dp+1118,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xc9,+0x1.0de2c0038c3615a5fd00f82ccb73p+1128,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xca,-0x1.9b8099a73787eda94841bc283322p+1134,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xcb,-0x1.913c49ba149a3970f5229fd0ea74p+1140,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xcc,+0x1.44d6308013a5c5d4daecbe426023p+1149,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xcd,-0x1.91a45ce2a91447dffcbc1faf9597p+1155,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xce,-0x1.5aa6a451e4af3a90c934c6d9aca5p+1162,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xcf,+0x1.8e91051b3d43ccfa437af8b85b81p+1170,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xd0,-0x1.7bd2c9dcbd4db8ba42011971c0a8p+1176,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xd1,-0x1.16139b52f352e41bb1b7c7eced87p+1184,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xd2,+0x1.f275318a1f1451f00fb5d5f87a2ep+1191,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xd3,-0x1.48b69d4f82b8bf7dc38efa73c201p+1197,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xd4,-0x1.b251b025116e705dc3083b83fc7ep+1205,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xd5,+0x1.3d45d5aabf922ea19aae910abdf1p+1213,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xd6,-0x1.af59ab79fc752f8d2bf15409a349p+1217,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xd7,-0x1.5132336608158b0256a20b0b79bep+1227,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xd8,+0x1.9a02f6f7e2e56d57d67f78507e70p+1234,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xd9,+0x1.5ad93e721a97b0a533aa15be2103p+1235,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xda,-0x1.0714140d6ccd1fa5d1ad94c32ad3p+1249,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xdb,+0x1.0bb7a76b3846eb383872d1696386p+1256,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xdc,+0x1.f7f70f9520119fb476eca802a9fep+1260,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xdd,-0x1.9ef16cad455f25c253c3cc238e23p+1270,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xde,+0x1.5ea7700603758dec031b212199afp+1277,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xdf,+0x1.6ec05dca4e72b4b4bbc5ba26e0c5p+1283,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xe0,-0x1.4bce9d0bf8f2ea038d069952f104p+1292,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xe1,+0x1.c6c4ec09f8bf9e9641e0d7a5ca6ep+1298,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xe2,+0x1.a62cd15a7acd47572cefe72450e7p+1305,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xe3,-0x1.0d65f526736452b3119656812230p+1314,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xe4,+0x1.1cfcd0b6c56a0353a7dd8072c6fep+1320,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xe5,+0x1.c0262381d678006ad11db3bd7a99p+1327,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xe6,-0x1.bc2d37b9dfcc3e39bedc67fc8146p+1335,0x0, inexact
+0x1.5bf0a8b1457695355fb8ac404e7ap+1,0x0,0x0,0x0,0x0,0xe7,+0x1.46becd8220e788b47e0c49b7119fp+1341,0x0, inexact
